UPC,D-Q,D-P,D-SP,S-Q,S-P,Z-P,Z-Q,L-Q,L-P,Best Price,Best Price Vendor,Best Price Quantity
819644025740,0,299.95,,0,298.88,299.95,0,0,299.95,298.88,SportsSouth,0
819644027072,0,299.95,,0,298.88,299.95,0,0,299.95,298.88,SportsSouth,0
819644025139,0,299.95,,0,298.88,299.95,0,0,299.95,298.88,SportsSouth,0
819644026273,0,24.95,,0,,24.95,36,0,24.95,24.95,Zanders,36
819644026679,28,18.95,,0,,18.95,12,6,18.95,18.95,Davidsons,6
813393019043,0,23.95,,0,,23.95,0,0,23.95,23.95,Davidsons,0
813393019036,0,16.95,,0,,16.95,0,0,16.95,16.95,Davidsons,0
813393019579,70,19.95,,0,,21.95,56,100,19.95,19.95,Davidsons,70
819644022862,0,29.95,,0,,29.95,23,0,29.95,29.95,Zanders,23
813393012655,25,19.95,,0,,21.95,70,17,19.95,19.95,Davidsons,17
813393019722,0,39.95,,0,,39.95,11,0,,39.95,Zanders,11
819644027348,0,23.95,,0,,,0,0,23.95,23.95,Davidsons,0
819644023050,10,47.95,,0,,46.95,5,2,47.95,46.95,Zanders,5
813393011634,0,34.95,,0,,,0,0,,34.95,Davidsons,0
644406904465,1,29.49,,0,,,0,0,,29.49,Davidsons,1
644406900283,0,58.49,,0,,59.49,2,0,,58.49,Davidsons,0
644406900344,3,58.49,,0,,59.49,1,0,,58.49,Davidsons,3
644406903055,3,58.49,,0,,59.49,2,0,,58.49,Davidsons,3
644406908746,0,58.49,,0,,59.49,3,0,,58.49,Davidsons,0
644406903246,5,47.49,,0,,48.0,0,0,,47.49,Davidsons,5
644406903253,4,47.49,,0,,,0,0,,47.49,Davidsons,4
644406908807,3,47.49,,0,,48.0,0,0,,47.49,Davidsons,3
644406911395,2,,,0,,,0,0,,,,0
644406911302,2,70.59,,0,,71.99,4,0,,70.59,Davidsons,2
644406911319,2,70.59,,0,,71.99,0,0,,70.59,Davidsons,2
644406911326,2,70.59,,0,,71.99,0,0,,70.59,Davidsons,2
644406911340,2,70.59,,0,,71.99,0,0,,70.59,Davidsons,2
644406911357,0,70.59,,0,,71.99,4,0,,70.59,Davidsons,0
644406911364,1,70.59,,0,,71.99,0,0,,70.59,Davidsons,1
644406911371,2,,,0,,71.99,0,0,,71.99,Zanders,0
644406911333,3,70.59,,0,,71.99,3,0,,70.59,Davidsons,3
644406905998,2,58.49,,0,,59.49,2,0,,58.49,Davidsons,2
644406906575,1,47.49,,0,,,0,0,,47.49,Davidsons,1
644406906209,6,72.99,,0,,,0,0,,72.99,Davidsons,6
644406910190,1,,,0,,71.99,3,0,,71.99,Zanders,3
4806015512615,96,219.99,,0,206.89,209.95,63,100,204.62,204.62,Lipseys,100
4806015512806,0,244.99,,25,228.67,239.95,0,0,223.7,223.7,Lipseys,0
4806015512837,49,229.99,,0,217.78,229.95,34,100,215.38,215.38,Lipseys,100
4806015514145,17,569.99,,0,554.24,559.95,26,86,542.2,542.2,Lipseys,86
4806015514169,26,409.99,,25,397.44,401.95,21,69,388.8,388.8,Lipseys,69
4806015514213,37,404.99,,25,392.0,389.95,124,100,383.48,383.48,Lipseys,100
4806015514299,7,449.99,,0,441.0,445.95,0,10,431.41,431.41,Lipseys,10
4806015514312,86,439.99,,0,424.67,428.95,59,47,415.43,415.43,Lipseys,47
4806015514336,0,599.99,,0,586.91,589.95,0,0,574.15,574.15,Lipseys,0
4806015514343,10,639.99,,25,611.96,614.95,9,8,598.65,598.65,Lipseys,8
4806015514473,0,499.99,,0,479.11,483.95,0,0,468.7,468.7,Lipseys,0
4806015514480,0,549.99,,0,533.56,544.95,0,0,521.96,521.96,Lipseys,0
4806015514534,0,459.99,,0,454.07,449.95,10,20,444.2,444.2,Lipseys,20
4806015514701,10,589.99,,0,566.22,571.95,7,0,553.91,553.91,Lipseys,0
4806015514732,9,409.99,,0,398.53,,0,16,389.87,389.87,Lipseys,16
4806015514794,6,549.99,,0,528.11,529.95,0,20,516.63,516.63,Lipseys,20
4806015514848,7,509.99,,25,490.0,494.95,1,18,479.35,479.35,Lipseys,18
4806015514855,13,569.99,,0,555.33,560.95,6,0,543.26,543.26,Lipseys,0
4806015514862,0,539.99,,25,444.44,526.95,0,0,511.3,444.44,SportsSouth,25
4806015514879,13,549.99,,0,528.11,533.95,5,1,516.63,516.63,Lipseys,1
4806015515142,99,469.99,,0,,,0,0,,469.99,Davidsons,99
4806015515678,0,679.99,,0,674.02,679.95,0,0,659.37,659.37,Lipseys,0
4806015515777,15,519.99,,18,510.69,514.95,5,1,499.59,499.59,Lipseys,1
4806015516156,22,399.99,,25,299.0,389.95,70,0,378.15,299.0,SportsSouth,25
4806015516231,2,539.99,,25,521.58,526.95,6,20,510.24,510.24,Lipseys,20
4806015516323,14,444.99,,25,430.11,434.95,8,20,420.76,420.76,Lipseys,20
4806015516569,20,389.99,,3,375.67,389.95,19,0,367.5,367.5,Lipseys,0
4806015517191,22,539.99,,0,521.58,526.95,0,4,510.24,510.24,Lipseys,4
4806015517382,7,799.99,,0,,759.95,5,4,765.89,759.95,Zanders,5
4806015518143,0,619.99,,0,597.8,604.95,0,0,584.8,584.8,Lipseys,0
4806015518150,0,409.99,,0,397.44,401.95,0,0,388.8,388.8,Lipseys,0
4806015519126,0,299.99,,0,288.56,291.95,0,0,282.28,282.28,Lipseys,0
4806015519140,0,619.99,,0,598.89,604.95,0,0,585.87,585.87,Lipseys,0
4806015519911,14,549.99,,0,537.91,543.95,12,100,526.22,526.22,Lipseys,100
4806015519942,2,629.99,,0,604.33,609.95,0,0,591.2,591.2,Lipseys,0
4806015519966,13,449.99,,5,445.36,449.95,19,8,435.67,435.67,Lipseys,8
4806015520092,0,619.99,,0,597.8,604.95,0,0,584.8,584.8,Lipseys,0
4806015514176,43,409.99,,24,397.44,399.95,7,44,388.8,388.8,Lipseys,44
4806015564188,0,559.99,,0,543.36,,0,0,531.54,531.54,Lipseys,0
4806015564195,46,559.99,,0,543.36,,0,0,531.54,531.54,Lipseys,0
4806015564621,198,469.99,,0,,,0,0,,469.99,Davidsons,198
4806015564638,198,469.99,,0,,,0,0,,469.99,Davidsons,198
4806015564645,198,469.99,,0,,,0,0,,469.99,Davidsons,198
4806015566250,15,399.99,,8,392.0,392.95,8,0,383.48,383.48,Lipseys,0
4806015566397,17,529.99,,0,510.69,,0,0,499.59,499.59,Lipseys,0
4806015566458,0,829.99,,0,805.78,814.95,0,0,788.26,788.26,Lipseys,0
4806015567899,11,469.99,,2,451.89,466.95,15,15,452.72,451.89,SportsSouth,2
4806015567905,15,579.99,,0,565.13,569.95,0,3,552.85,552.85,Lipseys,3
4806015568285,0,579.99,,0,554.24,,0,0,542.2,542.2,Lipseys,0
4806015568292,0,579.99,,0,554.24,,0,0,542.2,542.2,Lipseys,0
4806015568629,45,679.99,,0,674.02,679.95,0,0,659.37,659.37,Lipseys,0
4806015568650,0,624.99,,0,597.8,,0,0,584.8,584.8,Lipseys,0
812285026831,0,539.99,,0,521.58,526.95,0,0,510.24,510.24,Lipseys,0
812285026299,0,439.99,,0,419.22,423.95,0,0,,419.22,SportsSouth,0
812285025834,19,359.99,,25,343.0,346.95,0,34,335.54,335.54,Lipseys,34
812285026848,0,209.99,,0,206.89,208.95,0,0,204.62,204.62,Lipseys,0
812285026428,0,209.99,,0,201.44,203.95,0,0,199.23,199.23,Lipseys,0
812285026435,10,209.99,,8,201.44,203.95,0,15,199.23,199.23,Lipseys,15
812285026121,9,209.99,,9,201.44,204.95,0,5,199.23,199.23,Lipseys,5
812285026114,12,209.99,,0,201.44,203.95,0,25,199.23,199.23,Lipseys,25
812285026169,110,249.99,,0,239.56,249.95,0,10,234.35,234.35,Lipseys,10
868042198037,24,539.99,,0,521.58,529.95,0,45,510.24,510.24,Lipseys,45
812285025841,9,777.99,,0,761.13,768.95,0,0,744.59,744.59,Lipseys,0
812285025612,0,569.99,,0,563.5,559.95,0,14,542.2,542.2,Lipseys,14
812285025674,0,539.99,,3,531.54,526.95,0,18,510.24,510.24,Lipseys,18
812285025544,0,449.99,,0,425.02,439.95,0,0,425.02,425.02,SportsSouth,0
812285026374,0,449.99,,0,217.39,439.95,0,0,425.02,217.39,SportsSouth,0
812285025605,0,264.99,,0,249.36,251.95,0,0,243.93,243.93,Lipseys,0
812285021232,0,27.99,,0,,,0,0,26.46,26.46,Lipseys,0
812285021164,48,29.99,,0,,28.95,0,3,27.67,27.67,Lipseys,3
812285021317,0,22.99,,0,,22.95,0,0,21.91,21.91,Lipseys,0
812285024226,105,24.99,,0,,24.95,0,0,23.64,23.64,Lipseys,0
812285024240,62,42.99,,0,,41.95,0,0,40.35,40.35,Lipseys,0
812285023588,22,20.99,,0,,,0,5,20.18,20.18,Lipseys,5
4806015550891,12,18.99,,0,,19.95,5,0,,18.99,Davidsons,12
4806015541691,0,15.49,,0,,,0,0,14.99,14.99,Lipseys,0
4806015541714,38,18.99,,0,,,0,6,18.39,18.39,Lipseys,6
4806015541721,0,15.99,,0,,,0,0,15.56,15.56,Lipseys,0
812285021331,49,34.99,,0,,,0,1,33.38,33.38,Lipseys,1
812285021157,23,30.99,,0,,30.95,0,3,28.77,28.77,Lipseys,3
812285021270,0,29.99,,0,,28.95,0,0,27.61,27.61,Lipseys,0
812285021348,87,19.99,,0,,20.95,10,0,19.54,19.54,Lipseys,0
812285026909,13,11.99,,0,,12.95,7,3,12.25,11.99,Davidsons,13
812285026923,8,11.99,,0,,12.95,1,7,12.25,11.99,Davidsons,8
658175121930,0,89.99,,0,,78.99,20,0,,78.99,Zanders,20
658175121947,6,89.99,,0,,78.99,4,0,,78.99,Zanders,4
658175119791,3,79.99,,0,,,0,0,,79.99,Davidsons,3
658175115205,5,269.99,,0,,250.0,0,0,,250.0,Zanders,0
658175115281,14,89.99,,0,,81.25,0,4,85.39,81.25,Zanders,0
658175112990,0,134.99,,0,,123.05,2,0,,123.05,Zanders,2
658175115670,4,789.99,,0,,740.44,0,4,752.17,740.44,Zanders,0
658175116424,9,529.99,,0,,495.57,7,0,,495.57,Zanders,7
658175115052,15,609.99,,0,,578.35,0,9,591.8,578.35,Zanders,0
658175116431,6,599.99,,0,,561.15,4,0,,561.15,Zanders,4
658175115069,10,699.99,,0,,661.12,0,0,668.48,661.12,Zanders,0
658175115618,2,2259.99,,0,,,0,0,,2259.99,Davidsons,2
658175115632,3,3349.99,,0,,,0,0,,3349.99,Davidsons,3
658175121862,18,1319.99,1267.19,0,,1245.24,1,0,,1245.24,Zanders,1
658175116585,3,679.99,,0,,,0,0,,679.99,Davidsons,3
658175116592,5,844.99,,0,,,0,0,,844.99,Davidsons,5
658175112563,1,1099.99,,0,,,0,0,,1099.99,Davidsons,1
658175120391,32,524.99,503.99,0,,494.0,0,3,501.09,494.0,Zanders,0
658175120407,9,599.99,575.99,0,,575.0,7,0,584.78,575.0,Zanders,7
658175115076,8,1524.99,,0,,1494.72,0,7,1504.35,1494.72,Zanders,0
658175115083,9,1859.99,,0,,1827.36,6,0,1839.13,1827.36,Zanders,6
658175115090,10,2284.99,,0,,2242.08,3,3,2256.52,2242.08,Zanders,3
658175115106,1,2539.99,,0,,2491.56,3,1,2507.61,2491.56,Zanders,3
658175115113,5,2539.99,,0,,2491.56,0,1,2507.61,2491.56,Zanders,0
658175115120,2,2789.99,,0,,2741.04,0,0,2758.7,2741.04,Zanders,0
658175115144,7,3129.99,,0,,3072.6,1,0,3092.39,3072.6,Zanders,1
658175115151,4,3549.99,,0,,3488.4,0,0,3510.87,3488.4,Zanders,0
658175115403,8,764.99,,0,,747.0,1,0,752.17,747.0,Zanders,1
658175115410,2,929.99,,0,,912.6,3,6,918.48,912.6,Zanders,3
658175116455,4,1184.99,,0,,1162.08,4,7,1169.57,1162.08,Zanders,4
658175116462,6,1354.99,,0,,1328.4,3,3,1336.96,1328.4,Zanders,3
658175116479,0,1574.99,,0,,,0,0,,1574.99,Davidsons,0
658175112556,8,1609.99,,0,,1577.88,0,7,1588.04,1577.88,Zanders,0
602686251112,5,664.99,,25,644.99,640.44,2,1,631.67,631.67,Lipseys,1
602686422246,23,1089.99,,0,,1071.4,0,0,1037.52,1037.52,Lipseys,0
602686422253,30,1139.99,,25,1111.76,1069.0,6,0,1087.59,1069.0,Zanders,6
602686422352,0,1159.99,,0,1116.77,1140.0,0,0,1142.63,1116.77,SportsSouth,0
602686421942,30,1139.99,,25,1099.54,1123.0,9,0,1087.59,1087.59,Lipseys,0
602686422499,11,1429.99,,8,1387.08,1359.95,2,0,1372.0,1359.95,Zanders,2
602686422536,31,944.99,,20,914.31,934.0,9,3,904.37,904.37,Lipseys,3
602686422420,20,999.99,,25,968.15,989.0,0,0,957.63,957.63,Lipseys,0
602686313056,0,934.99,,0,889.85,922.9,0,0,924.77,889.85,SportsSouth,0
602686313087,0,934.99,,0,899.58,922.9,0,0,924.77,899.58,SportsSouth,0
602686313094,0,1029.99,,0,985.35,1013.1,0,0,1014.41,985.35,SportsSouth,0
602686311113,9,30.99,,0,,,0,0,,30.99,Davidsons,9
602686311120,3,30.99,,0,,26.45,6,2,26.52,26.45,Zanders,6
602686430067,0,,,0,,,0,6,33.44,33.44,Lipseys,6
761862457356,0,529.99,,0,,,0,0,,529.99,Davidsons,0
840225709506,0,,,0,,,0,0,500.0,500.0,Lipseys,0
840225708776,0,,,0,,,0,0,807.0,807.0,Lipseys,0
816715012012,0,4131.0,,0,3947.0,3947.0,0,0,3947.0,3947.0,SportsSouth,0
816715010247,0,4026.0,,0,3849.0,3849.0,0,0,3849.0,3849.0,SportsSouth,0
816715010254,0,4182.0,,0,3996.0,3996.0,0,0,3996.0,3996.0,SportsSouth,0
816715011398,0,4026.0,,0,3849.0,3849.0,0,0,3849.0,3849.0,SportsSouth,0
816715010025,0,7700.0,,0,7469.0,7469.0,0,0,7469.0,7469.0,SportsSouth,0
816715010193,0,7700.0,,0,7469.0,7469.0,0,0,7469.0,7469.0,SportsSouth,0
816715012647,0,7895.0,,0,,7664.0,0,0,7664.0,7664.0,Zanders,0
816715012616,0,7895.0,,0,7664.0,7664.0,0,0,7664.0,7664.0,SportsSouth,0
816715012548,0,4284.0,,0,4096.0,4096.0,0,0,4096.0,4096.0,SportsSouth,0
810021510064,0,11369.0,,0,10981.0,10981.0,0,0,10981.0,10981.0,SportsSouth,0
810021510071,0,11369.0,,0,10981.0,10981.0,0,0,10981.0,10981.0,SportsSouth,0
810021510033,0,11369.0,,0,10981.0,10981.0,0,0,10981.0,10981.0,SportsSouth,0
810021510415,0,11369.0,,0,10981.0,10981.0,0,0,10981.0,10981.0,SportsSouth,0
810021510439,0,11369.0,,0,10981.0,10981.0,0,0,10981.0,10981.0,SportsSouth,0
810021510422,0,11369.0,,0,10981.0,10981.0,0,0,10981.0,10981.0,SportsSouth,0
810021510446,0,5655.0,,0,5442.0,5442.0,0,0,5442.0,5442.0,SportsSouth,0
810021510453,0,5655.0,,0,5442.0,5442.0,1,0,5442.0,5442.0,Zanders,1
810021510460,0,5655.0,,0,5442.0,5442.0,0,0,5442.0,5442.0,SportsSouth,0
810021510569,0,5655.0,,1,5442.0,5442.0,8,0,5442.0,5442.0,SportsSouth,1
810021510576,2,5655.0,,0,5442.0,5442.0,0,0,5442.0,5442.0,SportsSouth,0
810021510590,18,5655.0,5599.0,0,5442.0,,0,0,,5442.0,SportsSouth,0
810021510606,3,5655.0,,0,,,0,0,,5655.0,Davidsons,3
810021510620,0,5655.0,,0,5442.0,5442.0,0,0,5442.0,5442.0,SportsSouth,0
810021510682,0,4012.0,,0,3850.0,3850.0,0,0,3850.0,3850.0,SportsSouth,0
810021510699,0,4012.0,,0,3850.0,3565.0,0,0,3850.0,3565.0,Zanders,0
810021510705,0,4012.0,,0,3850.0,3850.0,0,0,3850.0,3850.0,SportsSouth,0
810021510804,0,4012.0,,0,3850.0,3850.0,0,0,,3850.0,SportsSouth,0
810021510866,0,4012.0,,0,3850.0,3850.0,0,0,3850.0,3850.0,SportsSouth,0
816715012449,19,171.0,,0,,167.9,0,0,163.33,163.33,Lipseys,0
816715010957,0,,,0,,142.6,0,0,139.14,139.14,Lipseys,0
816715013453,0,75.0,,0,,75.0,0,0,73.85,73.85,Lipseys,0
816715010223,0,5988.0,,0,5700.0,5700.0,0,0,5700.0,5700.0,SportsSouth,0
810033785177,0,13.99,,0,,12.75,0,0,,12.75,Zanders,0
810033782534,0,,,0,,55.2,0,0,,55.2,Zanders,0
810033785696,9,48.99,,0,,,0,0,,48.99,Davidsons,9
810033785573,4,48.99,,0,,,0,0,,48.99,Davidsons,4
810033782565,26,,,0,,43.99,0,0,,43.99,Zanders,0
810033785689,0,48.99,,0,,,0,0,,48.99,Davidsons,0
810033782541,25,34.99,,0,,,0,0,,34.99,Davidsons,25
810033780486,0,18.99,,0,,,0,0,,18.99,Davidsons,0
810033780516,6,18.99,,0,,,0,0,,18.99,Davidsons,6
810033780509,35,18.99,,0,,,0,0,,18.99,Davidsons,35
810033780431,17,5.99,,0,,,0,0,,5.99,Davidsons,17
810033780462,4,5.99,,0,,,0,0,,5.99,Davidsons,4
810033784194,36,5.99,,0,,,0,0,,5.99,Davidsons,36
810033780455,11,5.99,,0,,,0,0,,5.99,Davidsons,11
810033780394,8,20.99,,0,,20.54,0,0,,20.54,Zanders,0
810033780400,4,28.99,,0,,25.75,0,0,,25.75,Zanders,0
810033780417,7,31.99,,0,,29.87,0,0,,29.87,Zanders,0
810033781261,6,25.99,,0,,24.65,0,0,,24.65,Zanders,0
810033781285,4,12.99,,0,,,0,0,,12.99,Davidsons,4
810033781292,7,24.99,,0,,,0,0,,24.99,Davidsons,7
810033781834,0,64.99,,0,,87.5,1,0,,64.99,Davidsons,0
810033785771,17,81.99,,0,,,0,0,,81.99,Davidsons,17
810033785788,12,81.99,,0,,,0,0,,81.99,Davidsons,12
082442933849,1,500.0,,25,500.0,500.0,12,0,500.0,500.0,Davidsons,1
082442933856,3,500.0,,25,500.0,500.0,11,0,500.0,500.0,Davidsons,3
082442188744,0,500.0,,0,500.0,500.0,0,0,500.0,500.0,Davidsons,0
082442933825,2,500.0,,25,500.0,450.0,63,3,500.0,450.0,Zanders,63
082442933832,56,500.0,,25,500.0,485.0,21,10,500.0,485.0,Zanders,21
082442188812,0,500.0,,25,500.0,450.0,65,3,500.0,450.0,Zanders,65
082442969411,0,669.0,,0,,669.0,0,0,669.0,669.0,Davidsons,0
082442874500,8,439.0,,25,439.0,439.0,23,14,439.0,439.0,Davidsons,8
082442736372,82,389.0,,25,389.0,389.0,10,0,389.0,389.0,Davidsons,10
082442736396,0,389.0,,0,389.0,389.0,9,0,389.0,389.0,Zanders,9
082442940878,0,650.0,,0,650.0,650.0,0,0,650.0,650.0,Davidsons,0
082442940908,0,610.0,,0,610.0,610.0,0,0,610.0,610.0,Davidsons,0
082442940885,0,650.0,,0,650.0,650.0,0,0,650.0,650.0,Davidsons,0
082442940915,0,650.0,,0,650.0,650.0,0,0,650.0,650.0,Davidsons,0
082442815503,0,600.0,,0,600.0,600.0,0,0,600.0,600.0,Davidsons,0
082442940816,0,610.0,,0,610.0,610.0,0,0,610.0,610.0,Davidsons,0
082442925998,0,610.0,,0,610.0,610.0,0,0,610.0,610.0,Davidsons,0
082442940793,3,650.0,,22,650.0,650.0,0,0,650.0,650.0,Davidsons,3
082442925974,4,610.0,,25,610.0,610.0,1,0,,610.0,Davidsons,1
082442940809,0,650.0,,0,650.0,650.0,0,0,650.0,650.0,Davidsons,0
082442925981,0,610.0,,0,610.0,610.0,0,0,610.0,610.0,Davidsons,0
082442937885,0,719.0,,0,,719.0,0,0,719.0,719.0,Davidsons,0
082442884967,0,590.0,,25,590.0,590.0,1,0,590.0,590.0,SportsSouth,1
082442816838,0,590.0,,7,590.0,590.0,0,0,590.0,590.0,SportsSouth,7
082442816371,0,590.0,,0,590.0,590.0,0,0,590.0,590.0,Davidsons,0
082442940854,0,610.0,,2,610.0,610.0,13,0,,610.0,SportsSouth,2
082442926131,6,610.0,,24,610.0,610.0,4,0,,610.0,Davidsons,4
082442940830,0,650.0,,0,650.0,650.0,0,0,650.0,650.0,Davidsons,0
082442926117,0,650.0,,0,650.0,650.0,0,0,650.0,650.0,Davidsons,0
082442940847,0,650.0,,25,650.0,650.0,3,0,650.0,650.0,SportsSouth,3
082442926124,0,650.0,,0,650.0,650.0,7,0,650.0,650.0,Zanders,7
082442967363,0,970.0,,0,,970.0,0,0,970.0,970.0,Davidsons,0
082442960357,0,1500.0,,9,1500.0,,0,0,1500.0,1500.0,SportsSouth,9
082442111117,0,650.0,,0,650.0,650.0,0,0,650.0,650.0,Davidsons,0
082442111087,0,575.0,,0,,,0,0,,575.0,Davidsons,0
082442111094,0,575.0,,0,,,0,0,,575.0,Davidsons,0
082442954905,54,370.0,,25,370.0,370.0,10,2,370.0,370.0,Davidsons,2
082442954899,9,370.0,,13,370.0,370.0,20,0,370.0,370.0,Davidsons,9
082442954912,7,370.0,,25,370.0,370.0,2,3,370.0,370.0,Davidsons,2
082442943046,0,340.0,,25,320.0,340.0,0,0,,320.0,SportsSouth,25
082442943077,0,340.0,,25,320.0,320.0,4,0,,320.0,SportsSouth,4
082442943084,2,340.0,,25,320.0,320.0,3,0,,320.0,SportsSouth,3
082442943091,0,340.0,,25,320.0,340.0,0,0,340.0,320.0,SportsSouth,25
082442940694,0,870.0,,0,870.0,870.0,0,0,870.0,870.0,Davidsons,0
082442940687,0,870.0,,0,870.0,870.0,0,0,870.0,870.0,Davidsons,0
082442940724,0,870.0,,0,870.0,870.0,0,0,870.0,870.0,Davidsons,0
082442940731,0,870.0,,0,870.0,870.0,0,0,870.0,870.0,Davidsons,0
082442154282,1,540.0,,25,540.0,540.0,4,5,540.0,540.0,Davidsons,1
082442864686,48,720.0,720.0,0,720.0,720.0,0,0,720.0,720.0,Davidsons,48
082442819754,0,590.0,,0,590.0,590.0,0,0,590.0,590.0,Davidsons,0
082442817286,2,540.0,,25,540.0,495.0,13,0,540.0,495.0,Zanders,13
082442818191,116,540.0,,25,540.0,540.0,4,0,540.0,540.0,Davidsons,4
082442974279,10,499.0,,25,419.0,499.0,4,0,,419.0,SportsSouth,25
082442969435,0,869.0,,0,,869.0,0,0,869.0,869.0,Davidsons,0
082442884745,0,1120.0,,0,1120.0,1120.0,0,0,1120.0,1120.0,Davidsons,0
082442943138,0,1390.0,,0,1390.0,1390.0,0,0,1390.0,1390.0,Davidsons,0
082442943114,0,1350.0,,0,1350.0,1350.0,0,0,1350.0,1350.0,Davidsons,0
082442959849,0,820.0,,0,820.0,820.0,0,0,820.0,820.0,Davidsons,0
082442960920,0,900.0,,0,900.0,900.0,0,0,900.0,900.0,Davidsons,0
082442959832,0,820.0,,0,820.0,820.0,0,0,820.0,820.0,Davidsons,0
082442967479,0,770.0,,0,,,0,0,,770.0,Davidsons,0
082442967486,0,770.0,,0,,,0,0,,770.0,Davidsons,0
082442937984,0,705.0,,0,705.0,705.0,1,17,705.0,705.0,Zanders,1
082442938066,7,705.0,,25,705.0,705.0,8,7,705.0,705.0,Davidsons,7
082442938004,18,770.0,,25,770.0,770.0,13,11,770.0,770.0,Davidsons,11
082442938080,9,770.0,,25,770.0,770.0,18,10,770.0,770.0,Davidsons,9
082442582252,6,1430.0,,0,1430.0,1430.0,0,3,1430.0,1430.0,Davidsons,3
082442582269,0,1430.0,,4,1430.0,1430.0,2,0,1430.0,1430.0,SportsSouth,2
082442709116,0,1430.0,,0,1430.0,1430.0,0,0,1430.0,1430.0,Davidsons,0
082442709109,0,1430.0,,0,1430.0,1430.0,0,0,1430.0,1430.0,Davidsons,0
082442707693,1,1500.0,,4,1500.0,1500.0,3,0,1500.0,1500.0,Davidsons,1
082442707716,2,1500.0,,0,1500.0,1500.0,0,0,1500.0,1500.0,Davidsons,2
082442733319,4,1520.0,,0,1520.0,1520.0,0,0,1520.0,1520.0,Davidsons,4
082442894102,0,1550.0,,22,1550.0,1550.0,5,1,1550.0,1550.0,SportsSouth,1
082442894119,0,1550.0,,0,1550.0,1550.0,0,0,1550.0,1550.0,Davidsons,0
082442923772,1,1550.0,,25,1550.0,1550.0,5,2,1550.0,1550.0,Davidsons,1
082442923789,9,1550.0,,17,1550.0,1550.0,4,3,1550.0,1550.0,Davidsons,3
082442948676,0,1455.0,,0,1500.0,1500.0,0,0,1500.0,1455.0,Davidsons,0
082442707686,2,1430.0,,13,1430.0,1430.0,3,2,1430.0,1430.0,Davidsons,2
082442707709,0,1430.0,,15,1430.0,1430.0,0,0,1430.0,1430.0,SportsSouth,15
082442733302,2,1450.0,,0,1450.0,1450.0,1,2,1450.0,1450.0,Davidsons,1
082442582276,1,1500.0,,12,1500.0,1500.0,2,0,1500.0,1500.0,Davidsons,1
082442582351,2,1500.0,,16,1500.0,1500.0,1,0,1500.0,1500.0,Davidsons,1
082442838038,0,2490.0,,3,2490.0,2490.0,3,0,2490.0,2490.0,SportsSouth,3
082442794792,0,2560.0,,0,2560.0,2560.0,0,0,2560.0,2560.0,Davidsons,0
082442837956,0,2560.0,,0,2560.0,2560.0,0,0,2560.0,2560.0,Davidsons,0
082442948171,0,1630.0,,0,1630.0,1630.0,1,0,1630.0,1630.0,Zanders,1
082442948164,0,1630.0,,0,,1630.0,2,0,1630.0,1630.0,Zanders,2
082442949789,0,1630.0,,0,,,0,0,1630.0,1630.0,Davidsons,0
082442948201,0,1740.0,,0,1740.0,1740.0,0,0,1740.0,1740.0,Davidsons,0
082442948195,0,1740.0,,0,,1740.0,1,0,1740.0,1740.0,Zanders,1
082442893693,7,1520.0,,0,1520.0,1520.0,2,0,1520.0,1520.0,Davidsons,2
082442893709,8,1520.0,,25,1520.0,1520.0,8,3,1520.0,1520.0,Davidsons,3
082442893716,0,1520.0,,25,1520.0,1520.0,0,0,1520.0,1520.0,SportsSouth,25
082442893747,6,1620.0,,10,1620.0,1620.0,4,1,1620.0,1620.0,Davidsons,1
082442893754,0,1620.0,,0,1620.0,1620.0,0,0,1620.0,1620.0,Davidsons,0
082442965024,0,1620.0,,0,,1620.0,0,15,1620.0,1620.0,Lipseys,15
082442893815,6,1620.0,,25,1620.0,1620.0,2,2,1620.0,1620.0,Davidsons,2
082442893822,0,1620.0,,25,1620.0,1620.0,0,0,1620.0,1620.0,SportsSouth,25
082442960371,1,1620.0,,9,1620.0,1620.0,1,0,1620.0,1620.0,Davidsons,1
082442967493,0,1620.0,,0,,1620.0,0,0,1620.0,1620.0,Davidsons,0
082442967509,0,1620.0,,0,,1620.0,0,1,1620.0,1620.0,Lipseys,1
082442967516,0,1620.0,,0,,1620.0,0,0,1620.0,1620.0,Davidsons,0
082442960937,0,1620.0,,25,1620.0,1620.0,3,5,1620.0,1620.0,SportsSouth,3
082442893846,14,1620.0,,25,1620.0,1620.0,1,1,1620.0,1620.0,Davidsons,1
082442893853,0,1620.0,,0,1620.0,1620.0,0,0,1620.0,1620.0,Davidsons,0
082442960395,0,1620.0,,25,1620.0,1620.0,2,6,1620.0,1620.0,SportsSouth,2
082442893877,8,1620.0,,25,1620.0,1620.0,2,1,1620.0,1620.0,Davidsons,1
082442893884,0,1620.0,,6,1620.0,1620.0,0,0,1620.0,1620.0,SportsSouth,6
082442915036,0,1999.0,,0,1999.0,1999.0,0,0,1999.0,1999.0,Davidsons,0
082442915043,0,1999.0,,0,1999.0,1999.0,0,0,1999.0,1999.0,Davidsons,0
082442915050,0,1999.0,,0,1999.0,1999.0,0,0,1999.0,1999.0,Davidsons,0
082442915067,0,1999.0,,0,1999.0,1999.0,0,0,1999.0,1999.0,Davidsons,0
082442915074,0,1999.0,,0,1999.0,1999.0,0,0,1999.0,1999.0,Davidsons,0
082442915081,0,1999.0,,0,1999.0,1999.0,0,0,1999.0,1999.0,Davidsons,0
