upc,msrp,price1,available
043699761616,19.45,12.3,12
043699761623,19.45,12.3,5
043699763610,19.45,12.3,19
043699770007,61.95,31.99,11
043699770106,61.95,37.13,3
043699770502,61.95,37.13,24
043699771509,61.95,37.13,0
043699771608,61.95,37.13,3
043699773602,61.95,32.99,4
792695346548,107.99,59.77,2
792695346609,107.99,59.77,1
792695348283,107.99,54.33,2
043699800360,19.45,12.31,0
043699810017,17.95,10.49,10
043699810116,18.95,11.69,53
043699810215,18.95,11.69,53
043699810314,18.95,11.69,74
043699810413,18.95,10.35,98
043699810512,18.95,11.69,25
043699810611,18.95,10.35,87
043699810710,17.95,10.35,194
043699810819,18.95,10.35,190
043699810918,18.95,11.69,10
043699811014,18.95,11.69,22
043699811212,18.95,10.35,84
043699811519,18.95,10.35,192
043699811526,18.95,11.69,8
043699811618,18.95,10.35,112
043699813612,18.95,10.35,131
043699830015,45.95,27.47,4
043699830114,45.95,27.47,5
043699830213,45.95,27.47,5
043699830312,45.95,27.47,6
043699830411,46.95,27.99,4
043699830510,45.95,27.47,3
043699831517,45.95,27.47,3
811826023124,45.0,35.95,28
043699850310,53.95,32.47,4
043699850419,53.95,32.47,4
043699860500,28.95,18.16,10
043699861507,28.95,18.16,0
043699861606,28.95,15.99,5
811826023131,45.0,34.95,7
817990008974,22.95,12.86,16
043699871506,47.45,28.5,5
043699874415,13.45,7.45,54
043699874422,13.45,7.45,167
043699874439,13.45,7.45,147
043699874446,13.45,7.45,142
043699880010,14.45,9.18,14
043699880515,21.95,13.81,2
043699881017,41.45,25.99,5
043699881215,41.45,25.99,3
043699881611,41.45,21.49,15
043699882014,41.45,25.99,7
043699882113,41.45,25.99,5
043699882816,22.95,14.49,9
043699882915,22.95,14.49,8
043699883219,19.95,10.99,18
043699884018,13.45,8.28,16
043699884810,10.95,6.49,237
043699884919,10.95,6.49,156
043699890019,13.45,8.39,78
043699890026,13.45,8.39,5
043699890118,13.45,8.39,109
043699890125,13.45,7.49,33
043699890217,13.45,8.39,16
043699890514,13.45,8.39,22
043699890521,13.45,8.39,5
043699891016,13.45,7.49,108
043699891023,13.45,8.39,7
043699891214,13.45,8.39,38
043699891221,13.45,8.39,8
043699891511,13.45,8.39,29
043699891528,13.45,8.39,14
043699891610,13.45,8.39,123
043699891627,13.45,8.39,29
043699893614,13.45,8.39,20
043699893621,13.45,8.39,13
792695355519,49.99,27.67,4
792695355496,49.99,27.67,3
792695355472,49.99,27.67,3
792695358817,53.99,29.88,2
792695358978,53.99,29.88,0
792695358961,53.99,29.88,1
792695358985,53.99,29.88,0
792695362708,53.99,29.88,2
812285026879,44.99,21.95,0
043699950416,66.45,39.97,10
043699951314,66.44,39.97,1
811826029010,47.0,37.75,35
806703114019,45.0,38.95,3
805319430292,19.99,9.69,0
811359020041,76.99,52.8,3
811359020843,49.99,37.95,3
811359020096,76.99,52.8,3
811359020102,76.99,52.8,4
811359020119,76.99,52.8,4
811359020720,36.99,28.3,4
811359021024,34.99,21.95,4
811359021017,34.99,20.95,3
811359020973,289.95,206.85,0
811359020942,87.99,65.75,0
811359021130,79.99,59.9,0
811359020997,145.99,99.95,12
811359020980,167.99,105.95,9
811359021000,183.99,124.3,5
811359021116,39.99,30.95,0
787450716834,34.95,29.95,22
787450816213,34.95,29.95,0
811359020072,76.99,52.8,5
811359020089,14.99,9.75,5
887157301163,24.99,18.89,0
706397886400,163.99,138.0,0
706397250065,43.99,28.8,0
706397860578,58.99,39.6,0
706397854300,54.99,38.4,0
787450297463,35.0,28.95,69
787450297470,40.0,32.95,0
787450297487,40.0,32.95,0
811359020423,29.99,20.65,2
811359020430,29.99,20.95,1
787450426733,40.0,32.95,20
787450426740,35.0,28.95,0
811359020546,71.99,47.2,2
811359020515,71.99,47.2,1
811359020539,71.99,47.2,2
811359020508,64.95,51.95,3
787450532892,19.99,16.25,0
787450532885,19.99,15.55,108
787450627574,12.99,9.5,0
787450627772,12.99,9.5,0
093674823723,189.99,119.6,7
787450752689,146.0,125.5,14
093674823860,189.99,119.6,2
093674826199,249.99,179.99,0
026057362809,13.11,8.57,0
093674826304,249.99,179.99,2
089723120288,119.0,86.4,0
099654023701,114.99,48.0,0
093674826281,249.99,179.99,0
093674820104,189.99,119.6,1
873750005133,11.95,7.3,16
840815122708,24.95,16.95,20
840815132325,119.95,88.3,108
873750000367,5.95,4.35,1
840815132257,119.95,81.65,484
840815132271,119.95,81.65,37
840815132288,23.95,14.0,25
840815132295,23.95,14.0,114
840815132226,124.95,89.25,468
816161021897,37.99,25.45,2
816161021491,35.99,24.11,2
816161021163,35.99,19.95,0
816161021880,37.99,25.45,2
816161021507,35.99,24.11,1
816161021170,35.99,24.11,0
816161021194,35.99,20.95,0
740120787657,88.0,65.55,0
798681412129,36.99,28.0,4
798681408979,29.99,23.0,0
798681111282,49.99,38.0,5
798681257850,49.0,38.0,6
798681118236,49.99,38.0,1
798681243297,49.0,38.0,4
798681430291,49.0,38.0,9
816161020999,44.99,30.14,5
816161021484,39.99,26.79,0
816161020418,39.99,26.79,1
816161020425,39.99,26.79,2
798681527847,49.0,38.0,0
798681410224,49.99,38.0,13
798681118205,49.0,38.0,0
798681108602,49.99,38.0,7
798681408849,49.0,38.0,0
798681261536,49.99,38.0,2
798681265749,49.0,38.0,0
798681408825,49.0,38.0,1
798681464784,49.99,38.0,8
798681408931,49.0,38.0,6
798681257843,44.0,38.0,3
798681415465,49.0,38.0,3
798681421749,49.0,38.0,12
873750009698,22.95,14.69,1994
798681415250,49.0,38.0,12
798681429806,49.0,38.0,0
873750004327,39.95,24.59,164
873750004358,57.95,36.5,995
873750004365,57.95,36.95,78
873750008493,22.95,15.99,1196
873750008509,22.95,15.99,2533
873750008516,24.95,17.99,982
761226022923,46.0,37.12,0
798681583607,49.0,38.0,1
798681583614,49.0,38.0,0
798681583621,49.0,38.0,0
798681616886,49.0,38.0,0
873750001043,94.95,65.77,2
761226085928,36.0,19.95,0
046162080061,74.95,44.24,27
761226019947,56.0,40.5,0
761226085232,44.0,40.5,0
873750006154,69.95,48.4,66
873750006161,69.95,48.4,3
873750005089,8.95,4.99,0
873750005096,8.95,4.99,83
873750005102,9.95,5.99,250
873750005119,10.95,6.29,52
873750003467,34.95,24.65,213
873750005003,24.95,16.1,364
873750005010,24.95,16.1,30
873750003429,34.95,24.65,114
873750000671,20.95,12.99,679
873750002378,36.95,24.45,254
873750002385,36.95,24.45,139
873750006116,20.95,13.69,67
761226022916,46.0,37.12,0
761226030065,56.0,40.5,0
873750007663,109.95,69.99,6
873750007960,34.95,23.7,59
873750008530,109.95,75.95,13
873750004617,29.95,20.55,4
873750004563,29.95,20.5,26
873750004570,29.95,20.5,37
840815100768,69.95,48.5,5
761226022909,47.0,37.12,0
873750003573,31.95,21.25,413
873750009230,39.95,24.6,260
873750008042,39.95,24.2,3
873750001340,134.95,84.99,5
873750011844,29.95,19.89,333
873750000145,49.95,33.99,62
873750001746,39.95,27.5,37
873750001753,39.95,27.5,8
873750001944,20.95,13.49,67
873750011851,15.95,11.39,0
840815100157,27.95,19.89,113
873750005799,59.95,37.95,3
873750004495,14.95,10.91,1097
840815101192,139.95,92.95,4
840815101215,139.95,92.95,6
840815100782,34.95,26.89,265
840815101369,14.95,10.91,1157
873750007625,17.95,12.99,3238
873750006178,14.95,10.99,8945
840815117162,14.95,10.99,988
873750007915,14.95,10.99,98
873750008189,24.95,13.99,89
840815109648,79.95,55.69,66
873750008226,15.95,11.79,593
873750008264,12.95,9.95,924
873750000343,10.95,6.89,0
873750006031,26.95,15.95,85
873750004488,22.95,15.95,30
840815100379,59.95,41.5,15
840815100386,59.95,41.5,24
840815100300,39.95,28.99,15
840815100331,39.95,29.99,35
840815109686,15.95,10.89,421
840815109716,19.95,14.69,283
840815109594,254.95,176.95,61
840815113980,14.95,10.69,76
0685757098564,45.0,34.95,3
0685757098571,58.0,46.35,0
840815117568,14.95,10.69,11
761226019497,56.0,40.5,0
761226030652,56.0,40.5,0
761226085225,56.0,40.5,0
798681503759,49.0,38.0,14
798681439737,49.0,38.0,12
798681439744,49.0,38.0,5
610696740694,180.0,120.95,37
712195498349,143.0,80.5,28
712195498301,180.0,112.7,1579
712195498325,180.0,115.0,8
712195498356,115.0,73.6,1018
712195498639,115.0,73.6,0
712195498646,115.0,73.6,229
816161024867,44.99,31.0,0
816161024850,44.99,31.0,3
816161024874,44.99,31.0,2
740120787664,93.0,58.65,0
712195498660,93.0,58.65,1031
609788801092,93.0,58.65,21
712195498585,24.0,18.4,0
856691002287,11.95,6.0,20
856691002843,19.95,10.0,16
798681505111,49.0,38.0,0
798681505128,49.0,38.0,2
798681505166,49.0,38.0,10
798681505067,49.0,38.0,0
798681505074,49.0,38.0,28
798681505135,49.0,38.0,13
798681505142,49.0,38.0,0
798681505173,49.0,38.0,7
798681505081,49.0,38.0,0
798681505098,49.0,38.0,47
798681555253,49.0,38.0,39
798681599592,49.0,38.0,17
798681505104,49.0,38.0,1
798681505050,44.0,38.0,5
798681553785,67.0,49.0,0
712195498653,40.0,20.7,44
676315000334,32.99,19.15,3
758152110008,70.0,51.95,3
676315001171,35.99,23.95,1
093674824607,189.99,119.6,10
093674824638,189.99,119.6,7
093674824812,189.99,109.0,2
093674824997,189.99,119.6,3
891678000184,99.95,78.69,5
093674811317,99.99,56.4,0
858303007369,24.95,24.65,0
858303007352,29.95,24.95,0
858303007345,25.56,22.55,0
708279011269,22.95,13.75,12
818004020531,30.0,22.0,0
818004020524,30.0,22.0,0
789176289784,49.99,30.16,14
789176125556,49.99,30.16,2
640522126965,259.0,156.0,20
702735757227,259.0,171.35,4
091952977168,259.0,171.35,2
616612925879,259.0,171.35,5
091952977175,259.0,171.35,5
616612925886,259.0,171.35,5
736902490167,259.0,156.0,10
702735757234,259.0,171.35,4
789176001003,49.99,28.86,0
093674826298,249.99,179.99,3
099654030129,159.99,68.5,25
743404201160,23.95,11.52,24
702458690634,34.95,21.95,0
702458690641,34.95,24.95,0
702458689621,61.95,23.95,0
702458689638,52.08,23.95,0
647533042543,99.99,42.99,4
015813900157,133.0,102.7,0
015813900164,133.0,102.7,0
015813900171,196.0,151.34,0
015813900188,196.0,151.34,0
015813900553,183.4,141.61,0
015813900584,252.0,194.58,0
015813900591,252.0,194.58,0
015813900607,183.4,141.61,0
015813900614,252.0,194.58,0
015813900638,252.0,194.58,0
015813900645,183.4,141.61,0
015813901208,183.4,141.61,0
015813901215,252.0,194.58,0
015813901239,252.0,194.58,0
015813901307,252.0,194.58,0
015813901352,252.0,194.58,0
015813901369,252.0,194.58,15
015813901406,252.0,194.58,0
015813903356,133.0,102.7,0
015813908009,219.8,169.72,0
015813908047,219.8,169.72,0
015813908207,277.2,214.04,0
015813908351,305.2,235.66,0
015813909105,298.2,230.25,0
015813909136,338.8,261.6,0
015813909204,298.2,230.25,0
015813910484,252.0,194.58,0
015813913058,298.2,230.25,0
015813913355,133.0,102.7,0
015813913560,252.0,194.58,0
015813920100,305.2,235.66,0
015813920490,252.0,194.58,0
015813920568,252.0,194.58,0
015813920629,252.0,194.58,3
015813921565,305.2,235.66,0
015813922562,252.0,194.58,0
015813923569,305.2,235.66,0
015813928021,277.2,214.04,0
015813928304,277.2,214.04,0
015813933568,196.0,151.34,0
015813950008,42.0,32.43,0
015813950305,75.6,58.37,0
015813950336,39.2,30.27,0
015813950343,39.2,30.27,20
015813950367,39.2,30.27,0
015813950510,37.8,29.19,0
015813950657,43.4,33.51,0
015813950664,56.0,43.24,0
015813951364,36.4,28.11,0
015813951371,88.2,68.1,15
015813951388,99.4,76.75,5
015813951395,116.2,89.72,5
015813951401,126.0,97.29,5
015813951906,30.8,23.78,0
015813951951,30.8,23.78,3
015813952002,30.8,23.78,5
015813952057,18.2,14.05,27
015813952125,40.6,31.35,4
015813952132,50.4,38.92,0
015813952156,30.8,23.78,0
015813952163,47.6,36.75,0
015813952194,114.8,88.64,0
015813952200,30.8,23.78,0
015813952231,84.0,64.86,0
015813952255,30.8,23.78,0
015813952309,30.8,23.78,0
015813952316,70.0,54.05,12
015813952354,30.8,23.78,0
015813952521,42.0,32.43,13
015813952538,42.0,32.43,0
015813952545,42.0,32.43,6
015813952552,42.0,32.43,4
015813952576,47.6,36.75,0
015813952583,70.0,54.05,0
015813952675,47.6,36.75,0
015813952682,70.0,54.05,0
015813953474,39.2,30.27,0
015813953559,305.2,235.66,0
015813954150,21.0,15.99,18
015813954174,47.6,36.75,0
015813954181,32.2,24.86,0
015813954198,32.2,24.86,0
015813954228,32.2,24.86,0
015813954235,32.2,24.86,6
015813954242,32.2,24.86,0
015813954259,32.2,24.86,1
884110957023,29.4,22.7,0
884110957122,36.4,28.11,0
884110957252,33.6,25.94,0
884110958037,29.4,22.7,0
884110958877,29.4,22.7,0
857116007283,69.0,48.85,5
856205005872,99.0,69.95,12
857392006208,99.0,69.95,0
856205005889,99.0,69.95,5
857392006895,99.0,69.95,7
857392006888,99.0,69.95,3
099654024548,159.99,72.0,0
099654023282,114.99,48.0,0
099654024685,159.99,68.5,0
819511022155,139.95,117.3,1
819511022162,151.75,127.47,10
099654032857,159.99,72.0,0
819511022179,151.75,127.47,6
093674805361,99.99,56.4,0
093674802520,99.99,56.4,0
689706210564,74.99,49.25,0
689706211950,79.99,56.83,0
093674801387,99.99,56.4,1
093674801950,99.99,56.4,15
729857992589,36.95,21.27,3
729857992596,41.95,24.52,9
729857998116,36.95,21.27,5
729857000482,41.95,24.51,2
645756167012,16.99,12.78,0
645756185023,49.99,35.61,10
601299069251,269.0,154.67,0
601299069374,269.0,161.4,0
601299069381,269.0,161.4,0
601299069404,269.0,161.4,0
601299069411,269.0,161.4,1
601299069442,269.0,161.4,0
601299069671,269.0,161.4,0
601299069688,269.0,140.0,1
602686311120,29.0,26.45,6
730153360262,104.99,46.99,12
601299069794,269.0,161.4,0
601299069800,269.0,161.4,1
889620137484,35.85,22.56,4
889620089646,35.85,22.56,3
889620089745,43.35,27.28,0
889620089769,43.35,27.28,1
889620089783,43.35,27.28,0
027784007049,12.99,8.28,0
027784007162,31.99,20.35,27
027784007124,18.99,12.08,0
601299070073,269.0,161.4,1
601299070042,269.0,139.0,0
730153320327,65.99,43.2,0
730153320303,74.99,47.0,0
813094020034,39.99,28.15,26
053695126036,21.99,15.21,10
053695126678,9.99,5.94,0
053695134888,29.99,24.71,9
093674800816,99.99,56.4,2
093674810822,99.99,56.4,1
099654040517,159.99,72.0,5
099654040524,159.99,72.0,0
649898142265,34.99,26.59,1
099654023350,114.99,48.0,0
099654034653,114.99,45.5,0
099654036008,114.99,48.0,0
863626000119,37.39,21.15,0
nan,79.99,66.6,26
053695140605,89.99,72.89,28
053695140742,149.99,116.99,37
053695140760,99.99,81.67,0
053695141084,99.99,76.46,0
850017257818,219.99,165.0,3
850017257832,219.99,165.0,1
850017257764,219.99,158.99,3
601299070523,269.0,161.4,0
601299070530,269.0,161.4,3
601299070240,269.0,161.4,0
601299070257,269.0,161.4,0
601299070288,269.0,161.4,0
601299070561,269.0,161.4,1
601299070424,269.0,161.4,2
601299070431,269.0,140.0,1
601299070639,269.0,161.4,2
601299070646,269.0,161.4,3
601299070653,269.0,161.4,1
601299070059,269.0,161.4,0
601299070066,269.0,161.4,0
814716018095,309.0,192.5,0
814716018118,309.0,192.5,2
814716018101,309.0,192.5,1
814716056943,349.0,225.0,0
814716056950,349.0,225.0,0
814716056967,349.0,225.0,0
814716042571,299.0,189.0,3
814716042595,299.0,189.0,3
814716019849,299.0,189.0,4
814716013038,199.0,120.0,4
814716041475,54.95,32.0,7
814716013045,35.0,20.0,15
814716041499,29.95,15.0,9
814716041611,59.95,36.0,1
814716020760,299.0,189.0,9
814716017685,324.0,207.0,8
814716020777,299.0,189.0,5
814716054291,448.95,258.75,0
814716042267,399.0,252.0,0
814716021088,299.0,189.0,0
814716042410,399.0,255.0,1
814716020784,299.0,189.0,4
814716051214,399.0,262.0,2
814716020791,299.0,189.0,5
814716020807,299.0,189.0,1
814716052211,349.0,240.0,1
814716052228,349.0,240.0,9
814716052235,349.0,240.0,8
814716052242,349.0,240.0,9
814716050392,289.0,184.0,2
814716050408,289.0,184.0,2
814716041697,27.0,13.2,12
814716050699,289.0,184.0,3
814716050705,289.0,184.0,3
814716010730,20.0,12.0,0
814716013052,35.0,20.0,20
814716052501,289.0,184.0,0
814716052709,289.0,184.0,0
814716052716,289.0,184.0,0
814716052518,289.0,184.0,0
814716040492,289.0,184.0,2
814716040379,289.0,184.0,3
814716040386,289.0,184.0,3
814716048764,299.0,189.0,5
814716048788,299.0,189.0,2
814716048771,299.0,189.0,1
814716048795,299.0,189.0,2
814716048801,299.0,189.0,2
814716013069,19.5,12.0,15
858303007307,14.95,14.35,2
858303007314,19.3,18.9,0
812526021632,190.0,136.95,6
812526021625,200.0,142.95,19
812526021618,210.0,149.95,23
812526021588,23.0,14.95,4
812526021571,10.0,6.95,27
812526021656,180.0,128.95,1
812526021663,180.0,128.95,2
812526021649,185.0,132.95,3
812526021557,11.0,7.95,27
812526021564,11.0,7.95,20
812526021540,20.0,13.95,143
857679003043,29.99,22.0,0
813537013036,21.95,16.85,8
816537010067,37.95,27.05,6
816537010074,27.95,20.4,9
816537010081,37.95,30.65,13
816537011880,44.95,34.15,8
816537010173,152.95,104.75,16
816537010180,178.95,123.55,0
816537010197,183.95,143.55,1
816537010319,68.95,47.05,6
816537014263,16.95,9.95,7
816537011514,50.95,36.45,18
816537011521,50.95,36.45,3
816537011538,50.95,36.45,6
081653701551,78.95,55.25,5
601299138063,34.0,20.4,0
601299138070,34.0,20.4,0
858426004030,30.95,17.78,7
858426004047,30.95,17.78,8
858426004054,30.95,17.78,24
858426004061,30.95,17.78,0
858426004733,30.95,17.78,7
858426004764,30.95,17.78,1
858426004429,30.95,17.78,17
858426004078,30.95,17.78,39
858426004085,30.95,17.78,9
613103060088,19.99,12.6,2
613103060071,19.99,12.6,0
647484073566,29.99,13.91,17
183191000070,27.95,23.79,46
099654024647,159.99,68.0,0
093674810075,99.99,56.4,4
099654039702,159.99,72.0,0
099654039726,159.99,72.0,0
819511020090,32.95,28.17,0
819511020076,32.95,28.17,0
819511020083,32.95,28.17,2
644406906667,19.95,13.0,3
644406999713,19.95,15.0,10
644406906650,19.95,15.0,5
093674810846,99.99,56.4,6
819511020175,29.78,22.53,19
819511020168,29.78,22.53,91
819511020151,28.55,24.41,22
819511020182,29.78,22.53,14
879015004361,479.99,348.32,0
764503911576,45.0,26.85,0
764503003950,45.0,26.85,22
764503100178,42.0,20.75,35
764503100192,42.0,20.75,31
764503100215,42.0,20.75,14
764503100222,42.0,20.75,25
764503100239,43.0,20.75,13
764503914225,30.0,20.75,0
764503170171,42.0,20.75,0
764503170331,62.0,30.5,0
764503190155,42.0,20.75,22
764503200151,42.0,20.75,49
764503210136,42.0,20.75,47
764503220159,42.0,20.75,46
764503220227,62.0,30.5,0
764503230134,42.0,20.75,0
764503260100,42.0,20.75,15
764503270093,42.0,20.75,0
764503290107,42.0,20.75,25
764503300097,42.0,20.75,9
764503300103,42.0,20.75,10
764503310157,42.0,20.75,0
764503320132,42.0,20.75,2
764503009273,42.0,20.75,5
764503360060,42.0,20.75,5
764503370106,42.0,20.75,3
4717385550469,89.97,57.31,6
764503911118,42.0,20.75,49
764503003967,42.0,20.75,6
053695126517,59.99,41.82,5
053695134611,34.99,23.44,16
053695134642,19.99,15.21,0
053695150079,39.99,27.88,2
813393019579,34.95,21.95,56
053695132648,63.99,47.52,16
053695133386,62.99,47.41,10
053695134482,59.99,46.2,1
812285021294,49.99,33.95,0
053695123493,49.99,34.78,7
053695123677,44.99,32.69,0
053695124063,22.99,15.21,19
053695125428,17.99,13.09,21
053695125718,12.99,7.92,3
053695538631,39.99,27.88,40
093674810792,99.99,56.4,0
099654041927,159.99,72.0,0
099654041866,159.99,72.0,0
099654041804,159.99,72.0,0
053695133591,16.99,11.4,17
nan,20.0,6.95,80
813094021451,139.99,111.5,3
097973000595,14.99,7.56,11
813094021468,229.99,165.11,9
765595440050,31.1,17.05,0
765595440067,33.85,18.65,0
797053100084,41.65,37.15,0
613485586800,41.95,22.65,6
765595103504,23.8,12.95,0
765595103603,27.0,14.55,0
765595103757,30.0,15.95,0
765595103801,27.0,14.65,0
765595103993,34.0,18.35,134
765595103900,28.85,15.85,0
765595103955,33.65,18.5,0
765595112803,30.95,16.95,8
765595112902,33.55,18.45,9
765595104907,25.25,13.95,15
765595105003,27.9,15.35,0
765595105508,25.25,13.95,54
765595105607,27.9,15.35,0
765595105324,30.6,16.95,0
765595105201,25.25,13.95,0
765595105300,27.9,15.35,0
765595104303,23.8,13.25,41
765595104402,26.5,14.65,60
765595440388,31.1,16.95,0
765595515727,38.3,20.95,6
765595440371,31.1,17.45,53
765595440357,32.0,17.45,126
765595515505,39.05,21.35,129
765595515116,48.0,25.95,66
765595800403,66.0,35.75,0
613485586787,34.95,16.99,6
613485586794,34.95,18.87,4
765595106406,23.4,13.95,0
765595106451,23.85,13.95,75
765595106475,23.85,13.95,0
856691002713,15.95,8.0,15
097973001806,7.99,4.99,0
097973000410,4.99,3.6,8
765595113602,31.1,17.45,3
765595113701,34.55,18.85,16
765595515000,38.3,21.35,136
765595515208,39.1,21.35,11
765595113909,31.1,17.45,16
765595114005,33.85,18.85,10
765595440104,33.85,18.85,39
765595520158,48.0,25.95,39
765595101500,24.75,13.85,0
765595101708,24.75,13.85,0
765595440265,31.1,16.95,20
765595112001,31.1,16.95,19
765595440012,31.1,17.05,81
765595441057,31.65,17.45,37
765595510005,38.3,20.95,57
765595101906,25.0,13.85,0
765595511002,38.3,20.95,8
765595109407,31.1,16.95,0
765595109506,33.85,18.55,0
765595516502,40.0,20.95,6
765595516908,20.0,11.65,0
765595114609,31.1,16.95,0
765595114708,33.85,18.55,6
765595440593,31.1,17.05,0
765595440623,33.85,18.55,5
765595516700,40.0,20.95,11
765595516823,46.5,25.55,20
765595113305,31.7,17.45,0
765595113404,34.5,18.95,21
765595440425,31.7,17.45,25
765595440449,33.85,18.95,65
765595440456,36.6,20.35,12
097973090022,12.99,10.41,35
813094020263,99.99,83.89,14
097973090244,59.99,36.78,2
819644024569,27.95,17.95,1
819644022862,49.95,29.95,23
765595114104,31.1,16.95,24
765595114203,33.85,17.95,58
765595440111,31.1,16.95,15
765595440487,33.85,18.55,0
765595440128,33.85,18.55,0
765595440494,36.6,20.05,0
765595110908,37.0,19.55,0
765595110953,40.0,20.65,0
099654035933,114.99,48.0,0
099654032994,159.99,72.0,0
086666990107,30.95,19.72,0
856643002181,34.99,22.13,0
099654028430,159.99,68.0,13
813318023032,35.0,26.25,4
791331005900,69.99,42.3,11
791331005917,79.99,49.75,0
791331005924,89.99,57.2,0
816537011224,33.95,22.35,0
815949013819,13.99,6.72,51
816537011590,28.95,19.95,66
818537014489,47.95,27.05,0
812102032281,157.95,105.85,3
816537018292,38.95,27.05,8
816537019879,38.95,29.45,0
816537017578,19.95,15.25,0
812102031147,599.95,494.95,2
816537017585,21.95,13.95,54
816537014287,50.95,39.95,0
816537017592,24.95,17.65,4
816537017608,25.95,18.85,0
816537012047,11.95,8.25,22
816537010470,136.95,96.5,0
812102034148,70.0,47.05,0
812102034056,230.0,175.0,0
812102034049,200.0,150.0,6
812102034155,290.0,220.0,0
812102034230,20.0,14.0,0
812102034117,170.0,125.0,0
812102034100,255.0,205.0,0
812102034124,170.0,125.0,0
816537012559,138.95,96.5,9
816537012580,136.95,95.25,0
816537012030,136.95,95.25,0
816537012597,178.95,129.95,2
816537018926,178.95,129.95,0
816537015185,178.95,129.95,0
816537015178,178.95,129.95,0
816537012818,173.95,128.25,5
812102034261,180.0,134.95,0
812102034254,235.0,179.95,0
812102034285,135.0,99.95,0
812102034278,175.0,129.95,0
816537012511,38.95,26.95,2
816537013730,38.95,26.95,0
816537012054,38.95,26.95,34
816537012061,38.95,26.95,9
816537012078,38.95,26.95,11
812102032816,38.95,26.95,4
816537012085,38.95,26.95,2
853828006439,34.99,16.18,0
812102033172,209.95,148.25,2
812102033196,219.95,163.95,0
812102033189,209.95,148.25,0
812102033202,219.95,163.95,0
816537018087,188.95,137.65,3
816537018094,209.95,143.55,3
812102032571,212.95,150.95,0
816537018100,214.95,154.25,3
816537018117,219.95,163.95,0
812102032342,267.95,203.55,3
816537017998,167.95,123.55,3
816537018063,178.95,128.25,1
816537018070,178.95,128.25,0
810013520293,389.99,249.99,3
877485005123,199.99,121.1,3
887157019136,12.99,7.99,0
812102032403,188.95,137.65,2
816537017899,176.95,123.55,1
812102031093,199.95,137.65,4
812102031109,219.95,150.55,0
812102031123,241.95,163.55,0
812102031062,178.95,123.55,1
812102031079,188.95,130.65,4
812102031086,194.95,134.6,0
816537015895,178.95,137.65,3
815637012995,31.95,17.65,5
816537016458,16.95,12.95,27
816537018506,16.95,9.95,21
816537012689,121.95,85.95,0
816537015482,121.95,85.95,2
812102033035,187.95,136.5,0
812102032991,209.95,143.55,13
812102033004,212.95,150.65,0
812102033011,215.95,156.5,0
812102033028,219.95,163.55,2
816537017745,30.95,19.95,25
816537012023,16.95,12.95,11
709016737237,84.95,63.19,2
816537017219,40.95,30.65,1
816537010968,188.95,138.95,0
816537018704,50.95,34.15,0
816537018711,50.95,34.15,3
816537018865,29.95,18.95,18
816537011118,11.95,9.5,4
816537011101,11.95,9.5,27
816537011545,47.95,34.15,9
816537012603,24.95,18.95,49
816537010999,131.95,91.95,0
816537013327,146.95,104.75,15
816537010982,146.95,108.25,0
816537011231,173.95,123.55,0
816537011156,11.95,9.5,0
812102031369,619.95,429.95,44
812102031376,624.95,459.95,3
789976200057,11.99,8.76,67
736902383995,15.95,10.99,295
644406906674,19.95,14.5,0
813978020143,19.95,14.5,0
816537018810,37.95,27.05,8
816537015451,152.95,119.95,0
816537017820,94.95,69.95,0
816537018940,104.95,78.85,1
816537018957,104.95,74.95,5
816537011804,99.95,76.5,2
816537014478,28.95,18.95,15
816537012931,38.95,24.95,18
812102031017,173.95,114.5,3
812102031024,178.95,121.25,1
812102031031,183.95,123.55,0
812102031048,188.95,128.25,0
812102031000,167.95,111.95,0
816537016595,183.95,128.25,0
816537013662,183.95,136.5,0
816537015680,204.95,150.65,1
816537015697,225.95,170.65,3
816537016571,167.95,116.5,0
816537016588,178.95,123.55,0
812102033158,89.95,65.95,1
812102033288,78.95,45.95,2
812102033295,131.95,82.5,1
812102033325,120.95,82.5,4
812102032151,125.95,81.25,0
088652001118,15.5,8.72,21
023063107158,17.99,9.05,19
602686060127,40.0,23.95,0
602686060226,40.0,26.45,1
708279011399,52.5,30.5,12
708279014406,52.5,30.5,3
708279013911,99.95,91.95,12
613485589719,85.0,42.6,8
099654033557,129.99,54.5,0
099654033496,129.99,57.6,0
099654033618,129.99,57.6,0
099654033588,129.99,54.0,1
099654033526,129.99,57.6,0
647533013604,144.99,65.27,3
647533019811,144.99,65.27,2
647533046831,238.99,107.99,3
647533036030,238.99,112.42,0
647533039475,238.99,112.42,0
840103135106,39.99,24.15,0
840103135076,99.99,62.1,0
840103151199,99.99,60.95,4
840103153810,99.99,60.95,5
840103135274,99.99,60.95,0
840103135281,99.99,60.95,2
840103135373,39.99,24.15,6
840103135342,99.99,60.95,0
840103135359,99.99,60.95,0
840103157153,119.99,75.9,3
840103157177,119.99,75.9,1
840103135366,99.99,60.95,2
840103135410,99.99,60.95,1
840103135427,99.99,57.0,1
840103135694,99.99,62.1,0
840103135878,39.99,24.15,0
840103136028,99.99,62.1,3
840103136233,99.99,62.1,3
840103136493,99.99,62.1,3
840103136653,99.99,62.1,2
840103149530,99.99,49.99,3
840103151298,149.99,94.3,2
840103137049,99.99,62.1,1
840103137070,99.99,62.1,1
840103135489,149.99,92.0,2
